,year,state,district,office_type,poll_id,pollster_rating_id,pollster,question_id,methodology,sample_size,population,partisan,days_before_election,pred_margin,actual_margin,bias,error
9979,2020,Virginia,0,Senate,71659,754.0,The Washington Post/George Mason University Schar School of Policy and Government,134246,Live Phone,908.0,lv,NO,18.0,18.0,12.099999999999994,5.900000000000006,5.900000000000006
9980,2020,Georgia,0,Senate,71454,448.0,The New York Times/Siena College,133828,Live Phone,759.0,lv,NO,18.0,9.0,6.989999999999998,2.0100000000000016,2.0100000000000016
9981,2020,Michigan,3,House,71823,318.0,Strategic National,134617,Live Phone,400.0,lv,NO,18.0,4.0,-5.920000000000002,9.920000000000002,9.920000000000002
9991,2020,Arizona,0,,71451,73.0,Data Orbital,133817,Live Phone,550.0,lv,NO,17.0,5.200000000000003,0.29999999999999716,4.900000000000006,4.900000000000006
9992,2020,Arizona,0,,71461,555.0,RMG Research,133843,Text,800.0,lv,NO,17.0,1.0,0.29999999999999716,0.7000000000000028,0.7000000000000028
9993,2020,Florida,0,,71620,154.0,Ipsos,134169,Online,662.0,lv,NO,17.0,4.5,-3.3599999999999994,7.859999999999999,7.859999999999999
9994,2020,Iowa,0,,71548,215.0,Monmouth University,134028,Live Phone,501.0,lv,NO,17.0,4.0,-8.219999999999999,12.219999999999999,12.219999999999999
9995,2020,Michigan,0,,71623,522.0,Data for Progress,134174,Online,830.0,lv,D,17.0,5.0,2.779999999999994,2.220000000000006,2.220000000000006
9996,2020,Michigan,0,,71738,84.0,EPIC-MRA,134403,Live Phone,600.0,lv,NO,17.0,9.0,2.779999999999994,6.220000000000006,6.220000000000006
9997,2020,Michigan,0,,71462,154.0,Ipsos,133969,Online,686.0,lv,NO,17.0,7.5,2.779999999999994,4.720000000000006,4.720000000000006
9998,2020,Michigan,0,,71649,338.0,Trafalgar Group,134225,IVR/Online/Text,1034.0,lv,R,17.0,-1.8000000000000043,2.779999999999994,-4.579999999999998,4.579999999999998
9999,2020,Michigan,0,,71946,391.0,YouGov,134865,Online,681.0,lv,NO,17.0,10.0,2.779999999999994,7.220000000000006,7.220000000000006
10000,2020,Montana,0,,71363,555.0,RMG Research,134614,IVR/Text,800.0,lv,NO,17.0,-4.0,-16.370000000000005,12.370000000000005,12.370000000000005
10001,2020,North Carolina,0,,71752,522.0,Data for Progress,134442,Online,929.0,lv,D,17.0,4.0,-1.3499999999999943,5.349999999999994,5.349999999999994
10002,2020,North Carolina,0,,71452,523.0,East Carolina University Center for Survey Research,133822,IVR/Online,1155.0,lv,NO,17.0,3.200000000000003,-1.3499999999999943,4.549999999999997,4.549999999999997
10003,2020,North Carolina,0,,71463,154.0,Ipsos,133970,Online,660.0,lv,NO,17.0,2.5,-1.3499999999999943,3.8499999999999943,3.8499999999999943
10004,2020,Pennsylvania,0,,71736,219.0,Muhlenberg College,134408,Live Phone,416.0,lv,NO,17.0,7.0,1.1699999999999946,5.830000000000005,5.830000000000005
10005,2020,Pennsylvania,0,,71533,323.0,Suffolk University,133979,Live Phone,500.0,lv,NO,17.0,6.200000000000003,1.1699999999999946,5.030000000000008,5.030000000000008
10006,2020,Pennsylvania,0,,71947,391.0,YouGov,134866,Online,669.0,lv,NO,17.0,8.0,1.1699999999999946,6.830000000000005,6.830000000000005
10007,2020,Texas,0,,71437,522.0,Data for Progress,133785,Online,933.0,lv,D,17.0,1.0,-5.580000000000005,6.580000000000005,6.580000000000005
10008,2020,Texas,0,,71884,458.0,University of Texas at Tyler Center for Opinion Research,134738,Live Phone/Online,925.0,lv,NO,17.0,3.0,-5.580000000000005,8.580000000000005,8.580000000000005
10009,2020,Texas,0,,71955,391.0,YouGov,134881,Online,1000.0,lv,NO,17.0,-5.299999999999997,-5.580000000000005,0.28000000000000824,0.28000000000000824
10010,2020,Wisconsin,0,,71552,482.0,Latino Decisions,134036,Online,400.0,lv,D,17.0,5.0,0.6299999999999955,4.3700000000000045,4.3700000000000045
10011,2020,Wisconsin,0,,71660,555.0,RMG Research,134247,Online/Text,800.0,lv,NO,17.0,6.0,0.6299999999999955,5.3700000000000045,5.3700000000000045
10012,2020,Wisconsin,0,,71948,391.0,YouGov,134867,Online,647.0,lv,NO,17.0,9.0,0.6299999999999955,8.370000000000005,8.370000000000005
10013,2020,Arizona,0,Senate,71451,73.0,Data Orbital,133818,Live Phone,550.0,lv,NO,17.0,6.200000000000003,2.3499999999999943,3.8500000000000085,3.8500000000000085
10014,2020,Arizona,0,Senate,71461,555.0,RMG Research,134023,Text,800.0,lv,NO,17.0,7.0,2.3499999999999943,4.650000000000006,4.650000000000006
10015,2020,Iowa,0,Senate,71548,215.0,Monmouth University,134031,Live Phone,501.0,lv,NO,17.0,4.0,-6.600000000000001,10.600000000000001,10.600000000000001
10016,2020,Michigan,0,Senate,71623,522.0,Data for Progress,134182,Online,830.0,lv,D,17.0,5.0,1.6799999999999997,3.3200000000000003,3.3200000000000003
10017,2020,Michigan,0,Senate,71738,84.0,EPIC-MRA,134409,Live Phone,600.0,lv,NO,17.0,6.0,1.6799999999999997,4.32,4.32
10018,2020,Michigan,0,Senate,71462,154.0,Ipsos,133845,Online,686.0,lv,NO,17.0,5.0,1.6799999999999997,3.3200000000000003,3.3200000000000003
10019,2020,Michigan,0,Senate,71649,338.0,Trafalgar Group,134234,IVR/Online/Text,1034.0,lv,R,17.0,-2.200000000000003,1.6799999999999997,-3.8800000000000026,3.8800000000000026
10020,2020,Montana,0,Senate,71363,555.0,RMG Research,133637,IVR/Text,800.0,lv,NO,17.0,-2.0,-10.019999999999996,8.019999999999996,8.019999999999996
10021,2020,North Carolina,0,Senate,71752,522.0,Data for Progress,134443,Online,929.0,lv,D,17.0,4.0,-1.75,5.75,5.75
10022,2020,North Carolina,0,Senate,71452,523.0,East Carolina University Center for Survey Research,133824,IVR/Online,1155.0,lv,NO,17.0,1.3999999999999986,-1.75,3.1499999999999986,3.1499999999999986
10023,2020,North Carolina,0,Senate,71463,154.0,Ipsos,133847,Online,660.0,lv,NO,17.0,0.0,-1.75,1.75,1.75
10024,2020,Texas,0,Senate,71437,522.0,Data for Progress,133786,Online,933.0,lv,D,17.0,-3.0,-9.64,6.640000000000001,6.640000000000001
10025,2020,Texas,0,Senate,71884,458.0,University of Texas at Tyler Center for Opinion Research,134740,Live Phone/Online,925.0,lv,NO,17.0,-8.0,-9.64,1.6400000000000006,1.6400000000000006
10026,2020,Texas,0,Senate,71955,391.0,YouGov,134883,Online,1000.0,lv,NO,17.0,-7.299999999999997,-9.64,2.3400000000000034,2.3400000000000034
10027,2020,Montana,0,Governor,71363,555.0,RMG Research,134744,IVR/Text,800.0,lv,NO,17.0,-3.0,-12.869999999999997,9.869999999999997,9.869999999999997
10028,2020,North Carolina,0,Governor,71452,523.0,East Carolina University Center for Survey Research,133823,IVR/Online,1155.0,lv,NO,17.0,12.100000000000001,4.510000000000005,7.589999999999996,7.589999999999996
10030,2020,Montana,1,House,71363,555.0,RMG Research,134753,IVR/Text,800.0,lv,NO,17.0,0.0,-12.780000000000001,12.780000000000001,12.780000000000001
10031,2020,New York,24,House,71658,260.0,Public Opinion Strategies,134244,Live Phone,400.0,lv,R,17.0,-8.0,-10.169999999999995,2.1699999999999946,2.1699999999999946
10032,2020,North Carolina,11,House,71630,130.0,EMC Research,134194,Live Phone,400.0,lv,D,17.0,3.0,-12.159999999999997,15.159999999999997,15.159999999999997
10033,2020,Ohio,10,House,71460,113.0,Garin-Hart-Yang Research Group,133842,Live Phone,400.0,lv,D,17.0,-4.0,-16.72,12.719999999999999,12.719999999999999
10044,2020,Arizona,0,,71519,48.0,Change Research,133957,Online,232.0,lv,NO,16.0,6.0,0.29999999999999716,5.700000000000003,5.700000000000003
10045,2020,Arizona,0,,71621,154.0,Ipsos,134171,Online,658.0,lv,NO,16.0,3.5,0.29999999999999716,3.200000000000003,3.200000000000003
10046,2020,Florida,0,,71520,48.0,Change Research,133958,Online,547.0,lv,NO,16.0,5.0,-3.3599999999999994,8.36,8.36
10047,2020,Florida,0,,71563,297.0,SSRS,134057,Live Phone,847.0,lv,NO,16.0,4.0,-3.3599999999999994,7.359999999999999,7.359999999999999
10048,2020,Georgia,0,,71435,88.0,Emerson College,133777,IVR/Online,506.0,lv,NO,16.0,-1.3999999999999986,0.22999999999999687,-1.6299999999999955,1.6299999999999955
10049,2020,Iowa,0,,71733,555.0,RMG Research,134393,IVR/Online/Text,800.0,lv,NO,16.0,0.0,-8.219999999999999,8.219999999999999,8.219999999999999
10050,2020,Massachusetts,0,,71972,391.0,YouGov,134917,Online,713.0,lv,NO,16.0,35.0,33.61000000000001,1.3899999999999935,1.3899999999999935
10051,2020,Michigan,0,,71521,48.0,Change Research,133959,Online,718.0,lv,NO,16.0,7.0,2.779999999999994,4.220000000000006,4.220000000000006
10052,2020,Michigan,0,,71367,213.0,Mitchell Research & Communications,133642,IVR/Live Phone,900.0,lv,NO,16.0,10.0,2.779999999999994,7.220000000000006,7.220000000000006
10053,2020,Minnesota,0,,71632,325.0,SurveyUSA,134224,Online,625.0,lv,NO,16.0,6.0,7.130000000000003,-1.1300000000000026,1.1300000000000026
10054,2020,Montana,0,,71677,321.0,Strategies 360,134281,Live Phone/Online,500.0,lv,NO,16.0,-8.0,-16.370000000000005,8.370000000000005,8.370000000000005
10055,2020,North Carolina,0,,71522,48.0,Change Research,133960,Online,521.0,lv,NO,16.0,3.0,-1.3499999999999943,4.349999999999994,4.349999999999994
10056,2020,North Carolina,0,,71746,423.0,Meredith College,134425,Online,732.0,lv,NO,16.0,4.100000000000001,-1.3499999999999943,5.449999999999996,5.449999999999996
10057,2020,Oklahoma,0,,71629,308.0,SoonerPoll.com,134192,IVR/Online,5466.0,lv,NO,16.0,-22.0,-33.080000000000005,11.080000000000005,11.080000000000005
10058,2020,Pennsylvania,0,,71523,48.0,Change Research,133961,Online,574.0,lv,NO,16.0,2.0,1.1699999999999946,0.8300000000000054,0.8300000000000054
10059,2020,Pennsylvania,0,,71555,267.0,Quinnipiac University,134042,Live Phone,1241.0,lv,NO,16.0,8.0,1.1699999999999946,6.830000000000005,6.830000000000005
10060,2020,Pennsylvania,0,,71564,297.0,SSRS,134058,Live Phone,843.0,lv,NO,16.0,10.0,1.1699999999999946,8.830000000000005,8.830000000000005
10061,2020,Texas,0,,71556,267.0,Quinnipiac University,134043,Live Phone,1145.0,lv,NO,16.0,0.0,-5.580000000000005,5.580000000000005,5.580000000000005
10062,2020,Virginia,0,,72189,370.0,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,135406,Live Phone,709.0,lv,NO,16.0,12.0,10.160000000000004,1.8399999999999963,1.8399999999999963
10063,2020,Wisconsin,0,,71524,48.0,Change Research,133962,Online,447.0,lv,NO,16.0,8.0,0.6299999999999955,7.3700000000000045,7.3700000000000045
10064,2020,Wisconsin,0,,71559,326.0,Susquehanna Polling & Research Inc.,134051,Live Phone,500.0,lv,NO,16.0,0.0,0.6299999999999955,-0.6299999999999955,0.6299999999999955
10065,2020,Wyoming,0,,72334,667.0,University of Wyoming Survey & Analysis Center,135714,Live Phone,614.0,lv,NO,16.0,-28.0,-43.66,15.659999999999997,15.659999999999997
10066,2020,Alaska,0,Senate,71735,48.0,Change Research,134398,Online,1076.0,lv,D,16.0,-3.0,-12.730000000000004,9.730000000000004,9.730000000000004
10067,2020,Arizona,0,Senate,71519,48.0,Change Research,133963,Online,232.0,lv,NO,16.0,11.0,2.3499999999999943,8.650000000000006,8.650000000000006
10068,2020,Arizona,0,Senate,71621,154.0,Ipsos,134175,Online,658.0,lv,NO,16.0,8.0,2.3499999999999943,5.650000000000006,5.650000000000006
10069,2020,Georgia,0,Senate,71435,88.0,Emerson College,133778,IVR/Online,506.0,lv,NO,16.0,-1.6000000000000014,-1.779999999999994,0.1799999999999926,0.1799999999999926
10070,2020,Iowa,0,Senate,71733,555.0,RMG Research,134423,IVR/Online/Text,800.0,lv,NO,16.0,3.0,-6.600000000000001,9.600000000000001,9.600000000000001
10071,2020,Massachusetts,0,Senate,71972,391.0,YouGov,134921,Online,713.0,lv,NO,16.0,39.0,33.18000000000001,5.819999999999993,5.819999999999993
10072,2020,Michigan,0,Senate,71521,48.0,Change Research,133964,Online,718.0,lv,NO,16.0,5.0,1.6799999999999997,3.3200000000000003,3.3200000000000003
10073,2020,Michigan,0,Senate,71367,213.0,Mitchell Research & Communications,133645,IVR/Live Phone,900.0,lv,NO,16.0,6.0,1.6799999999999997,4.32,4.32
10074,2020,Minnesota,0,Senate,71632,325.0,SurveyUSA,134199,Online,625.0,lv,NO,16.0,1.0,5.240000000000002,-4.240000000000002,4.240000000000002
10075,2020,Montana,0,Senate,71677,321.0,Strategies 360,134283,Live Phone/Online,500.0,lv,NO,16.0,-1.0,-10.019999999999996,9.019999999999996,9.019999999999996
10076,2020,North Carolina,0,Senate,71522,48.0,Change Research,133965,Online,521.0,lv,NO,16.0,6.0,-1.75,7.75,7.75
10077,2020,North Carolina,0,Senate,71746,423.0,Meredith College,134428,Online,732.0,lv,NO,16.0,5.099999999999994,-1.75,6.849999999999994,6.849999999999994
10078,2020,Oklahoma,0,Senate,71629,308.0,SoonerPoll.com,134193,IVR/Online,5466.0,lv,NO,16.0,-19.5,-30.159999999999997,10.659999999999997,10.659999999999997
10079,2020,Texas,0,Senate,71556,267.0,Quinnipiac University,134044,Live Phone,1145.0,lv,NO,16.0,-6.0,-9.64,3.6400000000000006,3.6400000000000006
10080,2020,Virginia,0,Senate,72189,370.0,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,135407,Live Phone,709.0,lv,NO,16.0,17.0,12.099999999999994,4.900000000000006,4.900000000000006
10081,2020,Wyoming,0,Senate,72334,667.0,University of Wyoming Survey & Analysis Center,135715,Live Phone,614.0,lv,NO,16.0,-30.0,-46.28,16.28,16.28
10082,2020,Georgia,0,Senate,71435,88.0,Emerson College,133779,IVR/Online,506.0,lv,NO,16.0,6.600000000000001,6.989999999999998,-0.389999999999997,0.389999999999997
10083,2020,Montana,0,Governor,71677,321.0,Strategies 360,134282,Live Phone/Online,500.0,lv,NO,16.0,-7.0,-12.869999999999997,5.869999999999997,5.869999999999997
10084,2020,North Carolina,0,Governor,71746,423.0,Meredith College,134427,Online,732.0,lv,NO,16.0,18.4,4.510000000000005,13.889999999999993,13.889999999999993
10085,2020,Iowa,1,House,71671,215.0,Monmouth University,134266,Live Phone/Online,352.0,lv,NO,16.0,12.0,-2.5999999999999943,14.599999999999994,14.599999999999994
10086,2020,Iowa,2,House,71671,215.0,Monmouth University,134267,Live Phone/Online,355.0,lv,NO,16.0,11.0,0.0,11.0,11.0
10087,2020,Iowa,3,House,71671,215.0,Monmouth University,134268,Live Phone/Online,426.0,lv,NO,16.0,12.5,1.3899999999999935,11.110000000000007,11.110000000000007
10088,2020,Iowa,4,House,71671,215.0,Monmouth University,134269,Live Phone/Online,414.0,lv,NO,16.0,-4.0,-24.239999999999995,20.239999999999995,20.239999999999995
10089,2020,Montana,1,House,71677,321.0,Strategies 360,134284,Live Phone/Online,500.0,lv,NO,16.0,0.0,-12.780000000000001,12.780000000000001,12.780000000000001
10090,2020,New Mexico,2,House,72414,321.0,Strategies 360,135873,Live Phone/Online,406.0,lv,D,16.0,1.0,-7.450000000000003,8.450000000000003,8.450000000000003
10091,2020,Oklahoma,1,House,71629,308.0,SoonerPoll.com,134604,IVR/Online,1492.0,lv,NO,16.0,-28.999999999999996,-31.020000000000003,2.0200000000000067,2.0200000000000067
10092,2020,Oklahoma,5,House,71629,308.0,SoonerPoll.com,134233,IVR/Online,943.0,lv,NO,16.0,1.7999999999999972,-4.1200000000000045,5.920000000000002,5.920000000000002
10093,2020,Pennsylvania,7,House,72064,474.0,DeSales University Kamran Afshar Data Analytics Center,135105,Live Phone,448.0,lv,NO,16.0,18.0,3.739999999999995,14.260000000000005,14.260000000000005
10094,2020,Wyoming,1,House,72334,667.0,University of Wyoming Survey & Analysis Center,135716,Live Phone,614.0,lv,NO,16.0,-30.0,-44.08,14.079999999999998,14.079999999999998
10098,2020,Arizona,0,,71546,277.0,Rasmussen Reports,134024,IVR/Online,800.0,lv,NO,15.0,2.0,0.29999999999999716,1.7000000000000028,1.7000000000000028
10099,2020,California,0,,72042,457.0,University of California Berkeley Institute of Governmental Studies,135063,Online,5352.0,lv,NO,15.0,36.0,29.159999999999997,6.840000000000003,6.840000000000003
10100,2020,Florida,0,,72180,616.0,Citizen Data,135390,IVR/Online,1000.0,lv,NO,15.0,4.890000000000001,-3.3599999999999994,8.25,8.25
10101,2020,Florida,0,,71538,471.0,Civiqs,133998,Online,863.0,lv,NO,15.0,4.0,-3.3599999999999994,7.359999999999999,7.359999999999999
10102,2020,Florida,0,,74943,677.0,The Political Matrix/The Listener Group,142778,IVR,1431.0,lv,NO,15.0,-13.299999999999997,-3.3599999999999994,-9.939999999999998,9.939999999999998
10103,2020,Georgia,0,,72181,616.0,Citizen Data,135391,IVR/Online,1000.0,lv,NO,15.0,4.409999999999997,0.22999999999999687,4.18,4.18
10104,2020,Georgia,0,,71944,350.0,University of Georgia School of Public and International Affairs,134858,Live Phone,1145.0,lv,NO,15.0,0.29999999999999716,0.22999999999999687,0.07000000000000028,0.07000000000000028
10105,2020,Iowa,0,,71465,243.0,InsiderAdvantage,133850,IVR/Live Phone,400.0,lv,NO,15.0,0.5,-8.219999999999999,8.719999999999999,8.719999999999999
10106,2020,Iowa,0,,71553,448.0,The New York Times/Siena College,134039,Live Phone,753.0,lv,NO,15.0,3.0,-8.219999999999999,11.219999999999999,11.219999999999999
10107,2020,Kansas,0,,71673,448.0,The New York Times/Siena College,134271,Live Phone,755.0,lv,NO,15.0,-7.0,-14.649999999999999,7.649999999999999,7.649999999999999
10108,2020,Kansas,0,,71545,514.0,co/efficient,134021,IVR/Text,2453.0,lv,R,15.0,-17.0,-14.649999999999999,-2.3500000000000014,2.3500000000000014
10109,2020,Michigan,0,,71625,103.0,Beacon Research/Shaw & Co. Research,134183,Live Phone,1032.0,lv,NO,15.0,12.0,2.779999999999994,9.220000000000006,9.220000000000006
10110,2020,Michigan,0,,72182,616.0,Citizen Data,135392,IVR/Online,1000.0,lv,NO,15.0,8.14,2.779999999999994,5.3600000000000065,5.3600000000000065
10111,2020,Minnesota,0,,71539,471.0,Civiqs,133999,Online,840.0,lv,NO,15.0,10.0,7.130000000000003,2.8699999999999974,2.8699999999999974
10112,2020,Montana,0,,71747,448.0,The New York Times/Siena College,134429,Live Phone,758.0,lv,NO,15.0,-6.0,-16.370000000000005,10.370000000000005,10.370000000000005
10113,2020,North Carolina,0,,72183,616.0,Citizen Data,135393,IVR/Online,1000.0,lv,NO,15.0,6.519999999999996,-1.3499999999999943,7.86999999999999,7.86999999999999
10114,2020,Nevada,0,,71537,471.0,Civiqs,133997,Online,712.0,lv,NO,15.0,9.0,2.4100000000000037,6.589999999999996,6.589999999999996
10115,2020,Ohio,0,,71626,103.0,Beacon Research/Shaw & Co. Research,134184,Live Phone,1018.0,lv,NO,15.0,-3.0,-8.030000000000001,5.030000000000001,5.030000000000001
10116,2020,Ohio,0,,72184,616.0,Citizen Data,135394,IVR/Online,1000.0,lv,NO,15.0,-1.2099999999999937,-8.030000000000001,6.820000000000007,6.820000000000007
10117,2020,Ohio,0,,71450,277.0,Rasmussen Reports,133816,IVR/Online,800.0,lv,NO,15.0,1.0,-8.030000000000001,9.030000000000001,9.030000000000001
10118,2020,Pennsylvania,0,,71627,103.0,Beacon Research/Shaw & Co. Research,134185,Live Phone,1045.0,lv,NO,15.0,5.0,1.1699999999999946,3.8300000000000054,3.8300000000000054
10119,2020,Pennsylvania,0,,72185,616.0,Citizen Data,135395,IVR/Online,1000.0,lv,NO,15.0,5.32,1.1699999999999946,4.150000000000006,4.150000000000006
10120,2020,Pennsylvania,0,,71651,471.0,Civiqs,134237,Online,1577.0,lv,NO,15.0,6.0,1.1699999999999946,4.830000000000005,4.830000000000005
10121,2020,Pennsylvania,0,,71457,277.0,Rasmussen Reports,133838,IVR/Online,800.0,lv,NO,15.0,3.0,1.1699999999999946,1.8300000000000054,1.8300000000000054
10122,2020,Texas,0,,72186,616.0,Citizen Data,135396,IVR/Online,1000.0,lv,NO,15.0,3.8899999999999935,-5.580000000000005,9.469999999999999,9.469999999999999
10123,2020,Wisconsin,0,,71628,103.0,Beacon Research/Shaw & Co. Research,134186,Live Phone,1037.0,lv,NO,15.0,5.0,0.6299999999999955,4.3700000000000045,4.3700000000000045
10124,2020,Arizona,0,Senate,71546,277.0,Rasmussen Reports,134034,IVR/Online,800.0,lv,NO,15.0,2.0,2.3499999999999943,-0.3499999999999943,0.3499999999999943
10125,2020,Georgia,0,Senate,72181,616.0,Citizen Data,135397,IVR/Online,1000.0,lv,NO,15.0,6.859999999999999,-1.779999999999994,8.639999999999993,8.639999999999993
10126,2020,Georgia,0,Senate,71944,350.0,University of Georgia School of Public and International Affairs,134859,Live Phone,1145.0,lv,NO,15.0,1.0999999999999943,-1.779999999999994,2.8799999999999883,2.8799999999999883
10127,2020,Iowa,0,Senate,71465,243.0,InsiderAdvantage,133851,IVR/Live Phone,400.0,lv,NO,15.0,4.700000000000003,-6.600000000000001,11.300000000000004,11.300000000000004
10128,2020,Iowa,0,Senate,71553,448.0,The New York Times/Siena College,134041,Live Phone,753.0,lv,NO,15.0,-1.0,-6.600000000000001,5.600000000000001,5.600000000000001
10129,2020,Kansas,0,Senate,71673,448.0,The New York Times/Siena College,134272,Live Phone,755.0,lv,NO,15.0,-4.0,-11.43,7.43,7.43
10130,2020,Kansas,0,Senate,71545,514.0,co/efficient,134022,IVR/Text,2453.0,lv,R,15.0,-12.0,-11.43,-0.5700000000000003,0.5700000000000003
10131,2020,Michigan,0,Senate,71625,103.0,Beacon Research/Shaw & Co. Research,134187,Live Phone,1032.0,lv,NO,15.0,8.0,1.6799999999999997,6.32,6.32
10132,2020,Michigan,0,Senate,72182,616.0,Citizen Data,135399,IVR/Online,1000.0,lv,NO,15.0,3.549999999999997,1.6799999999999997,1.8699999999999974,1.8699999999999974
