"","year","office_type","state","district","receipts_DEM","receipts_REP","individual_contributions_DEM","individual_contributions_REP"
"4832",2020,"House","VA",11,2050514.89,282152.23,1100106.1,259676
"4833",2020,"House","WA",1,2189500.94,69420.54,940431.13,64231.72
"4834",2020,"House","WA",2,1343223.47,49478.22,461404.94,39792.2
"4835",2020,"House","WA",3,4254906.27,4623991.32,3715877.38,2875926.41
"4836",2020,"House","WA",4,61829.15,1189876.51,51272.96,504691.13
"4837",2020,"House","WA",5,406992.6,4426025.13,239191.12,2283048.95
"4838",2020,"House","WA",6,2871047.21,156123.45,1580592.86,121462.81
"4839",2020,"House","WA",7,2674261.32,4644,2291071.45,2365
"4840",2020,"House","WA",8,5455715.24,921281.67,4468161.7,749120.15
"4841",2020,"House","WA",9,1327196.11,25007.8,550649.11,17011
"4842",2020,"House","WA",10,4777239.72,205164.5,3503355.58,158677
"4843",2020,"House","WI",1,711137.13,3533278.26,600463.88,2044863.46
"4844",2020,"House","WI",2,1293769.38,47898.2,736138.57,35178
"4845",2020,"House","WI",3,3039761.67,2353491.92,967570.91,1974109.88
"4846",2020,"House","WI",4,1199156.96,NA,315482.84,NA
"4847",2020,"House","WI",5,370492.34,1328135.21,354142.34,830582.32
"4848",2020,"House","WI",6,333689.25,1829916.45,279135.16,1296505.89
"4849",2020,"House","WI",7,1276712.78,4652016.84,1167024.67,3224890.33
"4850",2020,"House","WI",8,648343.59,3296307.58,606972.92,2228728.71
"4851",2020,"House","WV",1,83368.16,1094784.26,76384.77,307482.25
"4852",2020,"House","WV",2,653466.8,2173772.5,620465.62,1288902.19
"4853",2020,"House","WV",3,124122.41,912860.75,104182.04,384696.84
"4854",2020,"Senate","00",0,3795929896.99,763870678.38,1889771737.73,460651338.87
"4855",2020,"Senate","AK",0,0,11960605.46,0,7708344.5
"4856",2020,"Senate","AL",0,31053566.07,18819295.58,27472878.73,12862755.16
"4857",2020,"Senate","AR",0,372735.13,9842285.94,227808.66,6615261.36
"4858",2020,"Senate","AS",0,36273,75727.21,24663,53927.21
"4859",2020,"Senate","AZ",0,104732033.83,74191334.52,100395062.83,68315542.04
"4860",2020,"Senate","CA",0,965503.05,14286044.02,429999.44,31547.48
"4861",2020,"Senate","CO",0,55817121.53,26161851.26,50562231.93,19777039.15
"4862",2020,"Senate","CT",0,3047340.22,14960.11,2608885.54,100
"4863",2020,"Senate","DC",0,392652.64,0,91352.64,0
"4864",2020,"Senate","DE",0,9243940.27,691701.38,5550614.18,617629.64
"4865",2020,"Senate","FL",0,909385.62,6394776.4,170025.49,4574762.85
"4866",2020,"Senate","GA",0,288743011.56,199200712.56,268202670.74,136814907.1
"4867",2020,"Senate","GU",0,587150.8,44379.86,427400.8,38779.86
"4868",2020,"Senate","HI",0,1985877.35,NA,1312880.26,NA
"4869",2020,"Senate","IA",0,62758918.12,28915704.28,54412352.15,22329116.77
"4870",2020,"Senate","ID",0,1166900.46,3997354.51,1139782.61,1937978.87
"4871",2020,"Senate","IL",0,11502705.36,4118283.84,7393491.64,1810402.68
"4872",2020,"Senate","IN",0,160740.47,4269953.94,0,1985051.48
"4873",2020,"Senate","KS",0,29642952.17,22104340.1,27631480.13,12115864.26
"4874",2020,"Senate","KY",0,97345192.99,71067063.52,94636429.76,62325344.52
"4875",2020,"Senate","LA",0,3225944.9,11914950.07,2936966.9,8592688.05
"4876",2020,"Senate","MA",0,44969121.69,2997605.55,33572770.75,1408531.39
"4877",2020,"Senate","MD",0,1858324.21,0,1379487.14,0
"4878",2020,"Senate","ME",0,77239307.69,27921247.72,74531606.15,23115487.02
"4879",2020,"Senate","MI",0,51947657.13,48788591.53,46544438.1,45833801.66
"4880",2020,"Senate","MN",0,16507406.46,7164630.93,13356797.77,6824778.36
"4881",2020,"Senate","MO",0,NA,4226636.93,NA,3150816.52
"4882",2020,"Senate","MS",0,12320959.34,4011852.87,11801325.58,2406048.1
"4883",2020,"Senate","MT",0,59077193.79,72624754.21,54688892.02,60897032.4
"4884",2020,"Senate","NC",0,53123520.47,28326614.52,48853472.88,19921300.76
"4885",2020,"Senate","ND",0,260152.62,2916233.5,24452.48,1110728.12
"4886",2020,"Senate","NE",0,286132.47,5505675.65,134540.37,2962971.35
"4887",2020,"Senate","NH",0,22074446.85,8332123.12,18611291.69,2130247.31
"4888",2020,"Senate","NJ",0,10145140.58,2494240.13,6612694.85,1615101.05
"4889",2020,"Senate","NM",0,10496486.52,6222401.93,8273424.74,5734555.83
"4890",2020,"Senate","NV",0,6574503.75,275102.08,4711760.85,0
"4891",2020,"Senate","NY",0,4779178.7,7.66,1856390.54,0
"4892",2020,"Senate","OH",0,2496982.77,5109140.93,2099847.82,3009942.18
"4893",2020,"Senate","OK",0,2097449.74,5656960.06,2007298.9,3071234.65
"4894",2020,"Senate","OR",0,8282419.13,150908.53,6979076.04,125408.79
"4895",2020,"Senate","PA",0,2371777.41,4332346.82,1754471.15,3340981.66
"4896",2020,"Senate","PR",0,807500.84,NA,755020.61,NA
"4897",2020,"Senate","RI",0,3318170.65,45802.75,1643901.6,18929
"4898",2020,"Senate","SC",0,132713598.69,117410365.01,131134835.98,111112939.11
"4899",2020,"Senate","SD",0,298430.22,8573281.01,258096.87,4769227.79
"4900",2020,"Senate","TN",0,3993241.93,30391995.7,3789181.78,12045559.63
"4901",2020,"Senate","TX",0,35153431.21,42466594.53,32342924.81,30769106.84
"4902",2020,"Senate","UT",0,1480.15,2032908.84,0,1193857.22
"4903",2020,"Senate","VA",0,14541784.32,6357142.27,8945877.79,5597222.34
"4904",2020,"Senate","VI",0,443052.64,NA,165503,NA
"4905",2020,"Senate","VT",0,1270509.01,591056,479947.8,541
"4906",2020,"Senate","WA",0,3453894.02,6980,2609189.24,200
"4907",2020,"Senate","WI",0,4920052.48,647281.49,4709642.71,329427.6
"4908",2020,"Senate","WV",0,4936923.26,5057073.08,4236655.39,2446463.77
"4909",2020,"Senate","WY",0,816334.78,10819810.23,787101.83,4968976.03
"4910",2022,"House","00",NA,7208.89,12767.02,7208.89,321.96
"4911",2022,"House","AL",1,0,1313718.57,0,532388.69
"4912",2022,"House","AL",2,121540.05,1256349.51,79959.87,524421.35
"4913",2022,"House","AL",3,9968,2263495.22,4413,1170564.81
"4914",2022,"House","AL",4,22648.3,1540807.2,22498.3,845700.98
"4915",2022,"House","AL",5,85150,6676683.13,5150,5600352.33
"4916",2022,"House","AL",6,NA,1278902.76,NA,686961.84
"4917",2022,"House","AL",7,2359060.83,47728.98,666127.08,46285.71
"4918",2022,"House","AR",1,81983.81,1142343.38,41983.81,512370.34
"4919",2022,"House","AR",2,152780.58,3525084.27,23698.93,1695674.71
"4920",2022,"House","AR",3,65741.89,1774492.17,36766.89,819907.01
"4921",2022,"House","AR",4,0,6823260.07,0,4266672.03
"4922",2022,"House","AZ",1,2999741.81,5782055.17,2491486,723517.86
"4923",2022,"House","AZ",2,5006821.94,7369790.92,3408796.04,4684510.3
"4924",2022,"House","AZ",3,2933465.25,341883.28,2039449.38,122763.56
"4925",2022,"House","AZ",4,4574958.38,3778319.49,3277522.97,1846362.64
"4926",2022,"House","AZ",5,37411.9,2117014.71,27471.01,1988265.2
"4927",2022,"House","AZ",6,3889927.12,5845897,3433587.09,3720200.13
"4928",2022,"House","AZ",7,660513.91,-1309815.55,447764.56,-1262849.95
"4929",2022,"House","AZ",8,13066.66,1198976.4,13046.66,701155.61
"4930",2022,"House","AZ",9,8113875.57,1583122.43,6099444.39,1323368.08
"4931",2022,"House","CA",1,653914.34,961209.18,639249.61,488739.55
"4932",2022,"House","CA",2,953934.75,84979,520037.39,57149
"4933",2022,"House","CA",3,3261535,3807869.7,2830432.78,3467009.77
"4934",2022,"House","CA",4,2291563.33,17309.94,997629.64,7271.94
"4935",2022,"House","CA",5,461674.19,2133103.87,34621.23,1607158.7
"4936",2022,"House","CA",6,1674025.96,2175210.11,771555.05,2086723.18
"4937",2022,"House","CA",7,1442993.44,77996.67,659371.75,48492.41
"4938",2022,"House","CA",8,1238615.25,60667.76,528293.97,19222.82
"4939",2022,"House","CA",9,13658737.69,1734238.97,6479228.67,1227939.6
"4940",2022,"House","CA",10,618156.84,219691.92,233257.7,13525
"4941",2022,"House","CA",11,25762274.21,998254.03,22503026.41,962050.61
"4942",2022,"House","CA",12,2189449.57,1050,1667313.42,0
"4943",2022,"House","CA",13,3998839.69,740200.43,3365033.91,390154.69
"4944",2022,"House","CA",14,4251895.47,26859.54,3441246.05,9968.23
"4945",2022,"House","CA",15,2609910.28,42916.37,2212578.24,41416.37
"4946",2022,"House","CA",16,3334628.92,219029.35,2329620.5,60993.7
"4947",2022,"House","CA",17,5949743.81,116486,5915099.15,105486
"4948",2022,"House","CA",18,2044809.7,251022.45,1166709.43,242023.45
"4949",2022,"House","CA",19,2623733.1,86861.18,1249628.29,74886.18
"4950",2022,"House","CA",20,1053248.47,28295639.53,1026277.28,20103886.33
"4951",2022,"House","CA",21,2230265.92,1259259.85,1152172.57,701893.2
"4952",2022,"House","CA",22,3434785.81,8391571.34,2776798.39,4292661.45
"4953",2022,"House","CA",23,1574452.54,1060460.56,1525888.78,664179.71
"4954",2022,"House","CA",24,2178872.17,47254.83,1502195.62,14216
"4955",2022,"House","CA",25,2453281.71,926875.95,1335663.17,853208.86
"4956",2022,"House","CA",26,2446763.43,2673830.79,1252493.89,2307593.88
"4957",2022,"House","CA",27,5197242.09,7192788.37,4331803.79,5567237.45
"4958",2022,"House","CA",28,1587238.65,146123.8,964288.65,104668.43
"4959",2022,"House","CA",29,1755709.85,7600,577848.55,0
"4960",2022,"House","CA",30,25397163.58,105943.32,23272868.95,77594.12
"4961",2022,"House","CA",31,367395.21,36213.06,71712.23,28895
"4962",2022,"House","CA",32,3340367.24,85955.12,1863234.18,64051.76
"4963",2022,"House","CA",33,3255093.36,141218.62,1649403.28,9182.26
"4964",2022,"House","CA",34,2071044.16,NA,923310.73,NA
"4965",2022,"House","CA",35,800698.08,121351.68,260779.12,107996.63
"4966",2022,"House","CA",36,1510163.27,2585189.43,961528.71,2442946.79
"4967",2022,"House","CA",37,2934258.67,32390.54,1967768.58,27215.64
"4968",2022,"House","CA",38,1552014.14,280589.09,452872.75,230347.89
"4969",2022,"House","CA",39,1261357.55,134369,849410.98,5329
"4970",2022,"House","CA",40,3904677.5,9577487.34,3059751.95,6999757.74
"4971",2022,"House","CA",41,4535831.03,3891414.84,3902192.91,2350539.93
"4972",2022,"House","CA",42,2205870.98,527945,1616841.46,3970
"4973",2022,"House","CA",43,1248563.32,85997.53,517423.32,82137.31
"4974",2022,"House","CA",44,1212156.11,NA,438100.05,NA
"4975",2022,"House","CA",45,5037026.06,7936115.69,4403704.3,4610731.43
"4976",2022,"House","CA",46,1356629.59,55923.37,450593.58,41965.99
"4977",2022,"House","CA",47,26237132.23,3781550.62,24826051.62,2683678.53
"4978",2022,"House","CA",48,1312403.53,2337214.36,1136847.09,1300954.74
"4979",2022,"House","CA",49,5149615.51,7576760.57,4033072.98,3694761.48
"4980",2022,"House","CA",50,3040610.76,95752.24,1283585.52,79644.91
"4981",2022,"House","CA",51,1716206.62,135385.49,680880.57,94730.62
"4982",2022,"House","CA",52,952979.95,571624.29,256512.71,554257.29
"4983",2022,"House","CA",53,10757.35,25253.37,0,17400
"4984",2022,"House","CO",1,1344276.15,30,658563.21,0
"4985",2022,"House","CO",2,2351040.38,48943.09,1732589.66,27993.91
"4986",2022,"House","CO",3,10791827.26,8162460.8,7969852.44,6999606.87
"4987",2022,"House","CO",4,303509.38,1689282.04,299947.87,1216652.45
"4988",2022,"House","CO",5,62538.22,750715.39,38398.07,347860.39
"4989",2022,"House","CO",6,2734127.98,258207.39,2296194.68,255307.39
"4990",2022,"House","CO",7,3548388.32,3733118.48,2339357.75,1971564.33
"4991",2022,"House","CO",8,3841168.32,2887233.51,3049595.45,1816303.49
"4992",2022,"House","CT",1,2436429.42,194862.21,1210754,132762.21
"4993",2022,"House","CT",2,1985847.09,880637.26,924736.6,667751.64
"4994",2022,"House","CT",3,2182549.03,46977.86,1288911.05,43977.86
"4995",2022,"House","CT",4,1695711.93,823368.07,713601.27,404863.4
"4996",2022,"House","CT",5,2790189.24,1304011.86,1643389.73,1062029.57
"4997",2022,"House","CT",6,0,NA,0,NA
"4998",2022,"House","FL",1,1043709.72,7637605.65,850141.42,6704494.32
"4999",2022,"House","FL",2,829346.62,1800603.34,310477.49,1136752.33
"5000",2022,"House","FL",3,111341.58,2436569.21,83371.42,1218060.87
"5001",2022,"House","FL",4,70569.71,2523209.81,57544.71,1558350.12
"5002",2022,"House","FL",5,4158.79,864063.57,0,308763.89
"5003",2022,"House","FL",6,6452,3165364.33,2732,2348398.91
"5004",2022,"House","FL",7,1696784.54,9091495.51,680593.13,5737629.08
"5005",2022,"House","FL",8,170470.83,1031484.56,111580.01,697420.77
"5006",2022,"House","FL",9,1345453.87,928215.43,489785.37,861745.52
"5007",2022,"House","FL",10,86410239.7,595434.74,82753563.47,474027.6
"5008",2022,"House","FL",11,20763.41,1693257.88,14183.32,1369033.13
"5009",2022,"House","FL",12,20401.13,2159374.13,17158.92,896849.75
"5010",2022,"House","FL",13,4509142.48,6488432.18,4029855.2,5525503.1
"5011",2022,"House","FL",14,1625011.95,909857.7,970804.22,211312.32
"5012",2022,"House","FL",15,1468192.23,3827007.01,1345467.21,2308268.92
"5013",2022,"House","FL",16,22727.39,4940366.89,2781,2312159.48
"5014",2022,"House","FL",17,222527.85,1645535.54,184221.67,812361.52
"5015",2022,"House","FL",18,3803.02,1312854.33,1197.79,535581.65
"5016",2022,"House","FL",19,108926.24,5689251.97,104344.85,4622986.22
"5017",2022,"House","FL",20,10483948.3,314243.06,2593317.07,262728.41
"5018",2022,"House","FL",21,82386.46,7504640.24,82136.46,5768533.86
"5019",2022,"House","FL",22,1719975.66,2510715.18,1048111.9,936347.46
"5020",2022,"House","FL",23,2691150.34,831045.37,1912604.25,404667.83
"5021",2022,"House","FL",24,680422.5,316256.96,304296.94,283704.18
"5022",2022,"House","FL",25,2204289.48,2046988.65,1495369.03,1857446.03
"5023",2022,"House","FL",26,149995.95,1831626.09,113674.09,925634.77
"5024",2022,"House","FL",27,4125903.54,5674453.72,3567437.5,3895826.26
"5025",2022,"House","FL",28,124784.97,2198680.24,74284.97,887562.95
"5026",2022,"House","GA",1,1523711,2127328.91,1316638.32,1053804.58
"5027",2022,"House","GA",2,3048064.75,2651011.04,1324782.05,1650897.66
"5028",2022,"House","GA",3,76890.66,3466907.21,17245.66,804213.9
"5029",2022,"House","GA",4,567457.14,0,131537.19,0
"5030",2022,"House","GA",5,1210371.16,42010.74,425396.95,30178.28
"5031",2022,"House","GA",6,499738.71,9344953.12,67756.95,6480670.54
"5032",2022,"House","GA",7,8972471.58,770217.7,7784851.27,488573.53
"5033",2022,"House","GA",8,22543.42,832289.28,16543.42,283599.72
"5034",2022,"House","GA",9,36015.7,929709.54,27139.7,646857.21
"5035",2022,"House","GA",10,99770.68,6509580.2,58955.84,3845042.57
"5036",2022,"House","GA",11,144715.43,795499.29,125025.93,313064.21
"5037",2022,"House","GA",12,194751.23,990772.76,184033.82,656840.22
"5038",2022,"House","GA",13,2216978.26,44487.64,406290.72,29926.7
"5039",2022,"House","GA",14,19499275.32,13084145.3,19314431.37,12706528.75
"5040",2022,"House","HI",1,1165530.83,82409.58,602354.83,77925.44
"5041",2022,"House","HI",2,1784878.31,134114.72,1087938.58,27492.6
"5042",2022,"House","HI",NA,NA,506.99,NA,0
"5043",2022,"House","IA",1,3202644.68,4932076.43,2725510.85,2875507.69
"5044",2022,"House","IA",2,4400675.93,7191931.25,3792831.58,5048481.16
"5045",2022,"House","IA",3,7231695,3418845.08,5046042.83,2579614.75
"5046",2022,"House","IA",4,53023.28,2952096.05,41123.28,1444514.4
"5047",2022,"House","IA",5,0,NA,0,NA
"5048",2022,"House","ID",1,69848.28,544123.07,66125.36,241858.48
"5049",2022,"House","ID",2,13856.48,2521071.43,12500,872456.25
"5050",2022,"House","IL",1,3823008.08,11549.21,3058563.87,5803
"5051",2022,"House","IL",2,1746109.48,4403,669811.89,1568
"5052",2022,"House","IL",3,2348410.88,44986.25,1847630.44,20362.61
"5053",2022,"House","IL",4,938958.69,NA,458864.49,NA
"5054",2022,"House","IL",5,1134598.53,51811.81,359248.63,22785.3
"5055",2022,"House","IL",6,7171227.22,2657606.21,5738929.9,1719089.53
"5056",2022,"House","IL",7,688770.96,NA,275291.75,NA
"5057",2022,"House","IL",8,10118737.51,690306.53,8680407.15,223169.7
"5058",2022,"House","IL",9,1563009.22,9895.5,1080089.94,9895.5
"5059",2022,"House","IL",10,3797651.97,39575,2384385.69,39575
"5060",2022,"House","IL",11,3332176.89,3030437.21,2232294.68,2521801.04
"5061",2022,"House","IL",12,67263.3,1664091.4,33700.79,735729.82
"5062",2022,"House","IL",13,4188889.05,2759209.03,3027008.7,1233088.3
"5063",2022,"House","IL",14,6889213.25,1237563.28,5673221.48,811024.46
"5064",2022,"House","IL",15,46216.8,6028130.31,31990.3,3088916.2
"5065",2022,"House","IL",16,43409.29,6556890.43,27525.08,2124405.9
"5066",2022,"House","IL",17,4404687.63,5114935.2,3476858.59,3555039.98
"5067",2022,"House","IL",18,3863.67,5,3397,0
"5068",2022,"House","IN",1,3901351.05,3775090.7,2643584.06,2863699.79
"5069",2022,"House","IN",2,104704.38,2723574.31,98536.38,1346898.41
"5070",2022,"House","IN",3,90628.72,2653270.22,86334.72,1794076.73
"5071",2022,"House","IN",4,225,455723.78,225,195268.86
"5072",2022,"House","IN",5,94370.81,4187219.08,78152.38,3049656.46
"5073",2022,"House","IN",6,50871.6,2281638.58,33001.66,1322709.32
"5074",2022,"House","IN",7,857306,536396.81,374625.63,185749.96
"5075",2022,"House","IN",8,149920.22,1428441.16,117620.22,329514.66
"5076",2022,"House","IN",9,151305.86,14547570.31,122003.36,6875275.42
"5077",2022,"House","KS",1,18620.6,1263658.31,13791.91,596554.95
"5078",2022,"House","KS",2,1108610.67,1484131.28,984588.23,883560.96
"5079",2022,"House","KS",3,7894095.76,3872807.64,5844958.27,2737669.53
"5080",2022,"House","KS",4,43767.28,1876965.38,36634.9,927642.35
"5081",2022,"House","KY",1,7866.73,1649489.62,2840,771306.72
"5082",2022,"House","KY",2,89838.06,2331172.41,82668.84,601905.69
"5083",2022,"House","KY",3,3523254.48,768872.4,2777314.62,494292
"5084",2022,"House","KY",4,304093.57,1566452.16,243317.98,1036914.94
"5085",2022,"House","KY",5,18701.81,921141.78,17469.53,447566.21
"5086",2022,"House","KY",6,274636.32,3845266.61,66929.26,1850352.12
"5087",2022,"House","LA",1,152463.58,18570245.06,149729.23,3538066.68
"5088",2022,"House","LA",2,6047929.42,324631.2,4615365.07,272250.6
"5089",2022,"House","LA",3,88752.57,1282414.7,72335.35,877919
"5090",2022,"House","LA",4,10.84,1367852.92,0,517246.38
"5091",2022,"House","LA",5,69093.86,2935719.05,58074.7,1838176.32
"5092",2022,"House","LA",6,NA,2010467.77,NA,949070.51
"5093",2022,"House","MA",1,3495212.1,19752.89,1042807.26,17202.89
"5094",2022,"House","MA",2,1116203.86,134508.01,768498.04,41288.35
"5095",2022,"House","MA",3,1978018.74,158145.09,1426446.44,150674.71
"5096",2022,"House","MA",4,3123862.28,406493.07,2472677.06,132198.38
"5097",2022,"House","MA",5,2174711.8,112220.33,927999.62,110234.48
"5098",2022,"House","MA",6,2137107.99,58428,1567615.25,35328
"5099",2022,"House","MA",7,1467293.46,NA,1211369.33,NA
"5100",2022,"House","MA",8,1231313.33,35610,532189,14875
"5101",2022,"House","MA",9,719739.21,486053.03,368629,137187.29
"5102",2022,"House","MD",1,3180569.13,1921505.35,3013731.12,1269540.67
"5103",2022,"House","MD",2,1154995.2,635497.9,437156.43,479480.62
"5104",2022,"House","MD",3,186653.7,597378.11,186604,532935.34
"5105",2022,"House","MD",4,5301847.22,66052.18,3920168.89,57613.63
"5106",2022,"House","MD",5,4136970.26,63653.38,1192789.03,61006.48
"5107",2022,"House","MD",6,13532819.07,1496813.05,915386.43,1292621.13
"5108",2022,"House","MD",7,599985.23,-36839.33,247260.48,-51161.71
"5109",2022,"House","MD",8,4701192.12,16294.27,4286731.53,15023.5
"5110",2022,"House","ME",1,576607.49,454062.8,291595.1,398212.58
"5111",2022,"House","ME",2,6068685.18,3788466.91,4816687.36,2513995.17
"5112",2022,"House","MI",1,588500.2,1841958.42,539750.2,660143.57
"5113",2022,"House","MI",2,30655.33,2495611.71,17110.33,1550794.63
"5114",2022,"House","MI",3,3806547.95,4920522.02,2931450.62,3019269.65
"5115",2022,"House","MI",4,71055.83,3496057.13,67405.83,1618048.98
"5116",2022,"House","MI",5,164542.02,287372.04,89134.2,189611.23
"5117",2022,"House","MI",6,1561737.37,2109227.09,626811.71,804105.8
"5118",2022,"House","MI",7,9974583.81,4523587.61,8166752.81,2690302.54
"5119",2022,"House","MI",8,5627721.01,3716405.77,2901075.34,746328.4
"5120",2022,"House","MI",9,55654.51,166798,21181.56,104672
"5121",2022,"House","MI",10,2117127.96,8675577.58,1875699.04,4624723.86
"5122",2022,"House","MI",11,8508877.63,1185266.48,6385827.03,634919.01
"5123",2022,"House","MI",12,4124222.41,295708.54,3388168.64,240272.56
"5124",2022,"House","MI",13,12466910.79,106131.15,2772796.46,93401.15
"5125",2022,"House","MI",14,4720600.85,0,3380498.99,0
