year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
2020,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,CHRISTOPHER A. COONS,DEMOCRAT,False,total,291804,490935,False,20210114,DEMOCRAT
2020,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,LAUREN WITZKE,REPUBLICAN,False,total,186054,490935,False,20210114,REPUBLICAN
2020,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,MARK W. TURLEY,INDEPENDENT PARTY OF DELAWARE,False,total,7833,490935,False,20210114,OTHER
2020,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,NADINE M. FROST,LIBERTARIAN,False,total,5244,490935,False,20210114,LIBERTARIAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,DAVID A. PERDUE,REPUBLICAN,False,total,2462617,4952175,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,JON OSSOFF,DEMOCRAT,False,total,2374519,4952175,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,SHANE HAZEL,LIBERTARIAN,False,total,115039,4952175,False,20210114,LIBERTARIAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,AL BARTELL,INDEPENDENT,False,total,14640,4914361,False,20210114,OTHER
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,ALLEN BUCKLEY,INDEPENDENT,False,total,17954,4914361,False,20210114,OTHER
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,DOUG COLLINS,REPUBLICAN,False,total,980454,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,JOHN FORTUIN,GREEN,False,total,15293,4914361,False,20210114,OTHER
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,DERRICK E. GRAYSON,REPUBLICAN,False,total,51592,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,MICHAEL TODD GREENE,INDEPENDENT,False,total,13293,4914361,False,20210114,OTHER
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,ANNETTE DAVIS JACKSON,REPUBLICAN,False,total,44335,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,DEBORAH JACKSON,DEMOCRAT,False,total,324118,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,JAMESIA JAMES,DEMOCRAT,False,total,94406,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,A. WAYNE JOHNSON,REPUBLICAN,False,total,36176,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,TAMARA JOHNSON-SHEALEY,DEMOCRAT,False,total,106767,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,MATT LIEBERMAN,DEMOCRAT,False,total,136021,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,KELLY LOEFFLER,REPUBLICAN,False,total,1273214,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,JOY FELICIA SLADE,DEMOCRAT,False,total,44945,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,BRIAN SLOWINSKI,LIBERTARIAN,False,total,35431,4914361,False,20210114,LIBERTARIAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,VALENCIA STOVALL,INDEPENDENT,False,total,13318,4914361,False,20210114,OTHER
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,ED TARVER,DEMOCRAT,False,total,26333,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,KANDISS TAYLOR,REPUBLICAN,False,total,40349,4914361,False,20210114,REPUBLICAN
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,RAPHAEL WARNOCK,DEMOCRAT,False,total,1617035,4914361,False,20210114,DEMOCRAT
2020,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,True,RICHARD DIEN WINFIELD,DEMOCRAT,False,total,28687,4914361,False,20210114,DEMOCRAT
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,NATALIE M FLEMING,INDEPENDENT,False,total,25329,859827,False,20210114,OTHER
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,PAULETTE JORDAN,DEMOCRAT,False,total,285864,859827,False,20210114,DEMOCRAT
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,JIM RISCH,REPUBLICAN,False,total,538446,859827,False,20210114,REPUBLICAN
2020,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,RAY J. WRITZ,CONSTITUTION PARTY,False,total,10188,859827,False,20210114,OTHER
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,3278930,5968901,False,20210114,DEMOCRAT
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MARK C. CURRAN JR.,REPUBLICAN,False,total,2319870,5968901,False,20210114,REPUBLICAN
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,WILLIE L. WILSON,WILLIE WILSON PARTY,False,total,237699,5968901,False,20210114,OTHER
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DANNY MALOUF ,LIBERTARIAN,False,total,75673,5968901,False,20210114,LIBERTARIAN
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DAVID F. BLACK,GREEN,False,total,56711,5968901,False,20210114,OTHER
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KEVIN KEELY,,True,total,10,5968901,False,20210114,OTHER
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LOWELL MARTIN SEIDA,,True,total,6,5968901,False,20210114,OTHER
2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALBERT A. SCHAAL,,True,total,2,5968901,False,20210114,OTHER
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JONI ERNST,REPUBLICAN,False,total,864997,1700130,False,20210114,REPUBLICAN
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,THERESA GREENFIELD,DEMOCRAT,False,total,754859,1700130,False,20210114,DEMOCRAT
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,RICK STEWART,LIBERTARIAN,False,total,36961,1700130,False,20210114,LIBERTARIAN
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,SUZANNE HERZOG,,False,total,13800,1700130,False,20210114,OTHER
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,,,True,total,1211,1700130,False,20210114,OTHER
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,UNDER VOTES,,False,total,27438,1700130,False,20210114,OTHER
2020,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,OVER VOTES,,False,total,864,1700130,False,20210114,OTHER
2020,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,ROGER MARSHALL,REPUBLICAN,False,total,727962,1367755,False,20210114,REPUBLICAN
2020,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,BARBARA BOLLIER,DEMOCRAT,False,total,571530,1367755,False,20210114,DEMOCRAT
2020,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,JASON BUCKLEY,LIBERTARIAN,False,total,68263,1367755,False,20210114,LIBERTARIAN
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,MITCH MCCONNELL,REPUBLICAN,False,total,1233315,2135057,False,20210114,REPUBLICAN
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,AMY MCGRATH,DEMOCRAT,False,total,816257,2135057,False,20210114,DEMOCRAT
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,BRAD BARRON,LIBERTARIAN,False,total,85386,2135057,False,20210114,LIBERTARIAN
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,PAUL JOHN FRANGEDAKIS,,True,total,70,2135057,False,20210114,OTHER
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,DANIEL COBBLE,,True,total,18,2135057,False,20210114,OTHER
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,RANDALL LEE TEEGARGEN,,True,total,9,2135057,False,20210114,OTHER
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,DEMETRA WYSINGER,,True,total,1,2135057,False,20210114,OTHER
2020,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,HAROLD H. FITZPATRICK,,True,total,1,2135057,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,BERYL BILLIOT,UNAFFILIATED,False,total,17362,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,JOHN PAUL BOURGEOIS,UNAFFILIATED,False,total,16518,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,"""BILL"" CASSIDY",REPUBLICAN,False,total,1228908,2071543,False,20210114,REPUBLICAN
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,RENO JEAN DARET III,UNAFFILIATED,False,total,3954,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,"DERRICK ""CHAMP"" EDWARDS",DEMOCRAT,False,total,229814,2071543,False,20210114,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,"""XAN"" JOHN",OTHER,False,total,2813,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,DAVID DREW KNIGHT,DEMOCRAT,False,total,36962,2071543,False,20210114,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,"M.V. ""VINNY"" MENDOZA",INDEPENDENT,False,total,7811,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,JAMAR MONTGOMERY,UNAFFILIATED,False,total,5804,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,DUSTIN MURPHY,REPUBLICAN,False,total,38383,2071543,False,20210114,REPUBLICAN
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,ADRIAN PERKINS,DEMOCRAT,False,total,394049,2071543,False,20210114,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,ANTOINE PIERCE,DEMOCRAT,False,total,55710,2071543,False,20210114,DEMOCRAT
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,MELINDA MARY PRICE,OTHER,False,total,7680,2071543,False,20210114,OTHER
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,AARON C. SIGLER,LIBERTARIAN,False,total,11321,2071543,False,20210114,LIBERTARIAN
2020,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,PETER WENSTRUP,DEMOCRAT,False,total,14454,2071543,False,20210114,DEMOCRAT
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,SUSAN MARGARET COLLINS,REPUBLICAN,False,total,417645,828305,False,20210114,REPUBLICAN
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,SARA I. GIDEON,DEMOCRAT,False,total,347223,828305,False,20210114,DEMOCRAT
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,MAX PATRICK LINN,INDEPENDENT,False,total,13508,828305,False,20210114,OTHER
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,LISA SAVAGE,INDEPENDENT,False,total,40579,828305,False,20210114,OTHER
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,,,True,total,228,828305,False,20210114,OTHER
2020,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,BLANK VOTES,,False,total,9122,828305,False,20210114,OTHER
2020,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,EDWARD J. MARKEY,DEMOCRAT,False,total,2357809,3658005,False,20210114,DEMOCRAT
2020,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,KEVIN J. O'CONNER,REPUBLICAN,False,total,1177765,3658005,False,20210114,REPUBLICAN
2020,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,SHIVA AYYADURAI,,False,total,21134,3658005,False,20210114,OTHER
2020,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,,,True,total,7428,3658005,False,20210114,OTHER
2020,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,BLANK VOTES,,False,total,93869,3658005,False,20210114,OTHER
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,GARY PETERS,DEMOCRAT,False,total,2734568,5479720,False,20210114,DEMOCRAT
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN JAMES,REPUBLICAN,False,total,2642233,5479720,False,20210114,REPUBLICAN
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,VALERIE L. WILLIS,US TAXPAYERS,False,total,50597,5479720,False,20210114,OTHER
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MARCIA SQUIER,GREEN,False,total,39217,5479720,False,20210114,OTHER
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DOUG DERN,NATURAL LAW,False,total,13093,5479720,False,20210114,OTHER
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,ROBERT WILLIAM CARR,,True,total,5,5479720,False,20210114,OTHER
2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,LEONARD PAUL GADZINSKI,,True,total,7,5479720,False,20210114,OTHER
2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,KEVIN O'CONNOR,LEGAL MARIJUANA NOW,False,total,190154,3214256,False,20210114,OTHER
2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,OLIVER STEINBERG,GRASSROOTS,False,total,57174,3214256,False,20210114,OTHER
2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JASON LEWIS,REPUBLICAN,False,total,1398145,3214256,False,20210114,REPUBLICAN
2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,TINA SMITH,DEMOCRAT,False,total,1566522,3214256,False,20210114,DEMOCRAT
2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2261,3214256,False,20210114,OTHER
2020,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,MIKE ESPY,DEMOCRAT,False,total,578691,1311354,False,20210114,DEMOCRAT
2020,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,CINDY HYDE-SMITH,REPUBLICAN,False,total,709511,1311354,False,20210114,REPUBLICAN
2020,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,JIMMY L. EDWARDS,LIBERTARIAN,False,total,23152,1311354,False,20210114,LIBERTARIAN
2020,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,STEVE BULLOCK,DEMOCRAT,False,total,272463,605637,False,20210114,DEMOCRAT
2020,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,STEVE DAINES,REPUBLICAN,False,total,333174,605637,False,20210114,REPUBLICAN
2020,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,BEN SASSE,REPUBLICAN,False,total,583507,930012,False,20210114,REPUBLICAN
2020,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,CHRIS JANICEK,DEMOCRAT,False,total,227191,930012,False,20210114,DEMOCRAT
2020,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,GENE SIADEK,LIBERTARIAN,False,total,55115,930012,False,20210114,LIBERTARIAN
2020,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,PRESTON LOVE JR.,,True,total,58411,930012,False,20210114,OTHER
2020,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,,,True,total,5788,930012,False,20210114,OTHER
2020,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,CORKY MESSNER,REPUBLICAN,False,total,326229,795914,False,20210114,REPUBLICAN
2020,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,JEANNE SHAHEEN,DEMOCRAT,False,total,450778,795914,False,20210114,DEMOCRAT
2020,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,JUSTIN O'DONNELL,LIBERTARIAN,False,total,18421,795914,False,20210114,LIBERTARIAN
2020,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,,,True,total,486,795914,False,20210114,OTHER
2020,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,CORY BOOKER,DEMOCRAT,False,total,2541178,4440440,False,20210114,DEMOCRAT
2020,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,"RIKIN ""RIK"" MEHTA",REPUBLICAN,False,total,1817052,4440440,False,20210114,REPUBLICAN
2020,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,MADELYN R. HOFFMAN,GREEN,False,total,38288,4440440,False,20210114,OTHER
2020,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,VERONICA FERNANDEZ,"OF, BY, FOR!",False,total,32290,4440440,False,20210114,OTHER
2020,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,DANIEL BURKE,LAROUCHE WAS RIGHT,False,total,11632,4440440,False,20210114,OTHER
2020,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,BOB WALSH,LIBERTARIAN,False,total,24271,917237,False,20210114,LIBERTARIAN
2020,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,MARK V. RONCHETTI,REPUBLICAN,False,total,418483,917237,False,20210114,REPUBLICAN
2020,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,BEN R. LUJAN,DEMOCRAT,False,total,474483,917237,False,20210114,DEMOCRAT
2020,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,THOM TILLIS,REPUBLICAN,False,total,2665598,5474952,False,20210114,REPUBLICAN
2020,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,CAL CUNNINGHAM,DEMOCRAT,False,total,2569965,5474952,False,20210114,DEMOCRAT
2020,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,SHANNON W. BRAY,LIBERTARIAN,False,total,171571,5474952,False,20210114,LIBERTARIAN
2020,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,KEVIN E. HAYES,CONSTITUTION PARTY,False,total,67818,5474952,False,20210114,OTHER
2020,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,JIM INHOFE ,REPUBLICAN,False,total,979140,1556361,False,20210114,REPUBLICAN
2020,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,ROBERT MURPHY,LIBERTARIAN,False,total,34435,1556361,False,20210114,LIBERTARIAN
2020,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,ABBY BROYLES,DEMOCRAT,False,total,509763,1556361,False,20210114,DEMOCRAT
2020,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,JOAN FARR,INDEPENDENT,False,total,21652,1556361,False,20210114,OTHER
2020,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,A. D. NESBIT,INDEPENDENT,False,total,11371,1556361,False,20210114,OTHER
2020,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,JO RAE PERKINS,REPUBLICAN,False,total,912814,2321249,False,20210114,REPUBLICAN
2020,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,JEFF MERKLEY,DEMOCRAT,False,total,1321047,2321249,False,20210114,DEMOCRAT
2020,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,IBRAHIM A TAHER,PACIFIC GREEN,False,total,42239,2321249,False,20210114,OTHER
2020,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,GARY DYE,LIBERTARIAN,False,total,42747,2321249,False,20210114,LIBERTARIAN
2020,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,,,True,total,2402,2321249,False,20210114,OTHER
2020,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,JOHN F. REED,DEMOCRAT,False,total,328574,494262,False,20210114,DEMOCRAT
2020,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,ALLEN R. WATERS,REPUBLICAN,False,total,164855,494262,False,20210114,REPUBLICAN
2020,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,,,True,total,833,494262,False,20210114,OTHER
2020,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,BILL BLEDSOE,CONSTITUTION PARTY,False,total,32845,2515104,False,20210114,OTHER
2020,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,LINDSEY GRAHAM,REPUBLICAN,False,total,1369137,2515104,False,20210114,REPUBLICAN
2020,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,JAIME HARRISON,DEMOCRAT,False,total,1110828,2515104,False,20210114,DEMOCRAT
2020,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,,,True,total,2294,2515104,False,20210114,OTHER
2020,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,MIKE ROUNDS,REPUBLICAN,False,total,276232,420219,True,20210114,REPUBLICAN
2020,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,DAN AHLERS,DEMOCRAT,False,total,143987,420219,True,20210114,DEMOCRAT
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,BILL HAGERTY,REPUBLICAN,False,total,1840926,2959761,False,20210114,REPUBLICAN
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,MARQUITA BRADSHAW,DEMOCRAT,False,total,1040691,2959761,False,20210114,DEMOCRAT
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,"YOMI ""FAPAS"" FAPARUSI SR.",INDEPENDENT,False,total,10727,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,JEFFREY ALAN GRUNAU,INDEPENDENT,False,total,4160,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,RONNIE HENLEY,INDEPENDENT,False,total,8478,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,G. DEAN HILL,INDEPENDENT,False,total,4872,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,STEVEN J. HOOPER,INDEPENDENT,False,total,9609,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,AARON JAMES,INDEPENDENT,False,total,7203,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,ELIZABETH MCLEOD,INDEPENDENT,False,total,16652,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,KACEY MORGAN,INDEPENDENT,False,total,9598,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,ERIC WILLIAM STANSBERRY,INDEPENDENT,False,total,6781,2959761,False,20210114,OTHER
2020,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,JOHN A. GENTRY,,True,total,64,2959761,False,20210114,OTHER
2020,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,JOHN CORNYN,REPUBLICAN,False,total,5962983,11144040,False,20210114,REPUBLICAN
2020,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,"MARY ""MJ"" HEGAR",DEMOCRAT,False,total,4888764,11144040,False,20210114,DEMOCRAT
2020,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,KERRY DOUGLAS MCKENNON,LIBERTARIAN,False,total,209722,11144040,False,20210114,LIBERTARIAN
2020,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,DAVID B. COLLINS,GREEN,False,total,81893,11144040,False,20210114,OTHER
2020,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,RICARDO TURULLOLS-BONILLA,,True,total,678,11144040,False,20210114,OTHER
2020,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,MARK R. WARNER,DEMOCRAT,False,total,2466500,4405087,False,20210114,DEMOCRAT
2020,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,DANIEL M. GADE,REPUBLICAN,False,total,1934199,4405087,False,20210114,REPUBLICAN
2020,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,,,True,total,4388,4405087,False,20210114,OTHER
2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,SHELLEY MOORE CAPITO,REPUBLICAN,False,total,547454,778918,False,20210114,REPUBLICAN
2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,PAULA JEAN SWEARENGIN,DEMOCRAT,False,total,210309,778918,False,20210114,DEMOCRAT
2020,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,DAVID MORAN,LIBERTARIAN,False,total,21155,778918,False,20210114,LIBERTARIAN
2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,CYNTHIA M. LUMMIS,,False,total,198100,278503,False,20210114,OTHER
2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,MERAV BEN DAVID,,False,total,72766,278503,False,20210114,OTHER
2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,,,True,total,1071,278503,False,20210114,OTHER
2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,OVER VOTES,,False,total,165,278503,False,20210114,OTHER
2020,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,UNDER VOTES,,False,total,6401,278503,False,20210114,OTHER
2021,GEORGIA,GA,13,58,44,US SENATE,statewide,runoff,True,KELLY LOEFFLER,REPUBLICAN,False,total,2194848,4483294,True,20210114,REPUBLICAN
2021,GEORGIA,GA,13,58,44,US SENATE,statewide,runoff,True,RAPHAEL WARNOCK,DEMOCRAT,False,total,2288446,4483294,True,20210114,DEMOCRAT
2021,GEORGIA,GA,13,58,44,US SENATE,statewide,runoff,False,DAVID A. PERDUE,REPUBLICAN,False,total,2213979,4483241,True,20210114,REPUBLICAN
2021,GEORGIA,GA,13,58,44,US SENATE,statewide,runoff,False,JON OSSOFF,DEMOCRAT,False,total,2269262,4483241,True,20210114,DEMOCRAT
